"ORG_ID"|"NAVN"|"ORG_NAVN"|"POSITION"|"BESKRIVELSE"|"BIQ_PERSON_ID"|"CVR"|"POST_SIDEN"|"post"|"IND_NR"
5000667|"Steen Birch Jensen"|"NOE Net"|"Bestyrelsespost"|""|641602|28855206|"03-06-2009"|"Bestyrelsesmedlem"|106111
5000667|"Stig Nielsen"|"NOE Net"|"Bestyrelsespost næstformand"|""|647716|28855206|"03-06-2009"|"Næstformand"|106111
5000667|"Ole Tang"|"NOE Net"|"Bestyrelsespost"|""|972939|28855206|"22-06-2005"|"Bestyrelsesmedlem"|106111
5000667|"Ove Højlund Andersen"|"NOE Net"|"Bestyrelsespost"|""|988175|28855206|"22-06-2005"|"Bestyrelsesmedlem"|106111
5000667|"Kristian Præstegaard"|"NOE Net"|"Bestyrelsespost"|""|1188430|28855206|"22-06-2005"|"Bestyrelsesmedlem"|106111
5000667|"Finn Westergaard"|"NOE Net"|"Bestyrelsespost"|""|1188431|28855206|"22-06-2005"|"Bestyrelsesmedlem"|106111
5000217|"Bent Jørgen Riis"|"Nokia"|"Direktionspost"|""|274701|10104580|"25-01-2001"|"Direktionspost"|106111
5000217|"Karim Tahtivuori"|"Nokia"|"Bestyrelsespost"|""|1450639|10104580|"30-05-2007"|"Bestyrelsesmedlem"|106111
5000217|"Marianne Brøcher Arup"|"Nokia"|"Direktionspost"|""|1762789|10104580|"09-02-2012"|"Direktionspost"|106111
5000217|"Claudia Lillebjerg Simonsen"|"Nokia"|"Bestyrelsespost"|""|1994309|10104580|"24-03-2011"|"Bestyrelsesmedlem"|106111
5000217|"Riikka Maria Tieaho"|"Nokia"|"Bestyrelsespost formand"|""|17120196|10104580|"09-02-2012"|"Formand"|106111
5000217|"Johan Roger Lennart Eidhagen"|"Nokia"|"Bestyrelsespost"|""|17120197|10104580|"09-02-2012"|"Bestyrelsesmedlem"|106111
5000096|"Jan Bonde"|"Nomeco"|"Bestyrelsespost"|""|423641|20678232|"05-04-2000"|"Bestyrelsesmedlem"|106111
5000096|"Bjarne Petersen Jeppesen"|"Nomeco"|"Bestyrelsespost"|""|1161747|20678232|"12-04-2005"|"Bestyrelsesmedlem"|106111
5000096|"Carl Sebastian Jägerhorn"|"Nomeco"|"Bestyrelsespost næstformand"|""|1704313|20678232|"29-01-2009"|"Næstformand"|106111
5000096|"Birgith Vibeke Laursen"|"Nomeco"|"Bestyrelsespost medarbejdervalgt"|""|1732907|20678232|"27-04-2009"|"Medarbejderrepræsentant"|106111
5000096|"Arvi Sakari Ahdekivi"|"Nomeco"|"Bestyrelsespost formand"|""|1894607|20678232|"17-06-2010"|"Formand"|106111
5000595|"Johan Ernst Baron Wedell-Wedellsborg"|"Nordana Line"|"Bestyrelsespost formand"|""|450459|26823560|"15-10-2002"|"Formand"|106111
5000595|"Lars Steen Rasmussen"|"Nordana Line"|"Direktionspost Administrerende direktør"|""|918098|26823560|"15-10-2002"|"Adm. Direktør"|106111
5000595|"Enrico Bogazzi"|"Nordana Line"|"Bestyrelsespost"|""|922366|26823560|"15-10-2002"|"Bestyrelsesmedlem"|106111
5000595|"Valdemar Phillip Maurice Boesgaard Trave Jenssen Laurberg"|"Nordana Line"|"Bestyrelsespost"|""|922367|26823560|"15-10-2002"|"Bestyrelsesmedlem"|106111
5000034|"Michael Rasmussen"|"NORDEA AB"|"Direktionspost Banking Products & Group Operations"|""|554587|5000034|"01-06-2008"|"Direktionspost"|106111
5000034|"Peter Schütze"|"NORDEA AB"|"Direktionspost"|""|612641|5000034|""|"Direktionspost"|106111
5000034|"Tom Knutzen"|"NORDEA AB"|"Bestyrelsespost"|""|674690|5000034|"13-04-2007"|"Bestyrelsesmedlem"|106111
5000034|"Carl Fredrik Stenson Rystedt"|"NORDEA AB"|"Direktionspost"|""|714370|5000034|"15-09-2008"|"Direktionspost"|106111
5000034|"Gunn Wærsted"|"NORDEA AB"|"Direktionspost"|""|1472876|5000034|""|"Direktionspost"|106111
5000034|"Ari Antero Kaperi"|"NORDEA AB"|"Direktionspost Institutional & International Banking"|""|1701973|5000034|"01-06-2008"|"Direktionspost"|106111
5000034|"Björn Wahlroos"|"NORDEA AB"|"Bestyrelsespost"|""|1582667|5000034|""|"Bestyrelsesmedlem"|106111
5000034|"Casper Wilhelm von Koskull"|"NORDEA AB"|"Direktionspost"|""|1816471|5000034|""|"Direktionspost"|106111
5000034|"Christian Clausen"|"NORDEA AB"|"Direktionspost adm. dir"|""|306644|5000034|""|"Adm. Direktør"|106111
5000034|"Christine Bosse"|"NORDEA AB"|"Bestyrelsespost"|""|309676|5000034|""|"Bestyrelsesmedlem"|106111
5000034|"Lars-Göran Nordström"|"NORDEA AB"|"Bestyrelsespost formand"|""|521691|5000034|""|"Formand"|106111
5000034|"Marie Elisabeth Ehrling"|"NORDEA AB"|"Bestyrelsespost formand"|""|544688|5000034|""|"Formand"|106111
5000034|"Peter Nyegaard"|"NORDEA AB"|"Direktionspost"|""|611564|5000034|""|"Direktionspost"|106111
5000034|"Svein Jacobsen"|"NORDEA AB"|"Bestyrelsespost"|""|1582665|5000034|""|"Bestyrelsesmedlem"|106111
5000034|"Torsten Hagen Jørgensen"|"NORDEA AB"|"Direktionspost"|""|7361091|5000034|""|"Direktionspost"|106111
5000032|"Michael Rasmussen"|"Nordea"|"Direktionspost"|""|554587|13522197|"17-03-2000"|"Direktionspost"|106111
5000032|"Peter Lybecker"|"Nordea"|"Direktionspost"|""|610541|13522197|"01-10-1998"|"Direktionspost"|106111
5000032|"Peter Nyegaard"|"Nordea"|"Direktionspost"|""|611564|13522197|"15-08-2011"|"Direktionspost"|106111
5000032|"Carl Fredrik Stenson Rystedt"|"Nordea"|"Bestyrelsespost"|""|714370|13522197|"15-09-2008"|"Bestyrelsesmedlem"|106111
5000032|"Gunn Wærsted"|"Nordea"|"Bestyrelsespost"|""|1472876|13522197|"01-07-2010"|"Bestyrelsesmedlem"|106111
5000032|"Anders Jensen"|"Nordea"|"Direktionspost"|""|1614907|13522197|"15-08-2011"|"Direktionspost"|106111
5000032|"Ari Antero Kaperi"|"Nordea"|"Bestyrelsespost formand"|""|1701973|13522197|"01-07-2010"|"Formand"|106111
5000032|"Anne Rømer"|"Nordea"|"Bestyrelsespost"|""|1858149|13522197|"26-03-2010"|"Bestyrelsesmedlem"|106111
5000033|"Peter Lybecker"|"NORDEA KREDIT REALKREDITAKTIESELSKAB"|"Bestyrelsespost næstformand"|""|610541|15134275|"17-08-2007"|"Næstformand"|106111
5000033|"Anders Jensen"|"NORDEA KREDIT REALKREDITAKTIESELSKAB"|"Bestyrelsespost formand"|""|1614907|15134275|"23-05-2011"|"Formand"|106111
5000033|"Jørgen Holm Jensen"|"NORDEA KREDIT REALKREDITAKTIESELSKAB"|"Bestyrelsespost"|""|240192|15134275|""|"Bestyrelsesmedlem"|106111
5000033|"Kim Skov Jensen"|"NORDEA KREDIT REALKREDITAKTIESELSKAB"|"Bestyrelsespost"|""|1058590|15134275|""|"Bestyrelsesmedlem"|106111
5000033|"Lars Bank Jørgensen"|"NORDEA KREDIT REALKREDITAKTIESELSKAB"|"Direktionspost adm. dir"|""|514090|15134275|""|"Adm. Direktør"|106111
5000083|"Bent Tjørnemark"|"Nordea Liv & Pension"|"Bestyrelsespost"|""|275320|24260577|"31-03-2010"|"Bestyrelsesmedlem"|106111
5000083|"Connie Morbitzer Borgen"|"Nordea Liv & Pension"|"Bestyrelsespost Medarbejdervalgt"|""|314608|24260577|"23-11-2004"|"Medarbejderrepræsentant"|106111
5000083|"Jens Iwer Petersen"|"Nordea Liv & Pension"|"Bestyrelsespost"|""|437104|24260577|"29-04-2009"|"Bestyrelsesmedlem"|106111
5000083|"Jørn Wendel Andersen"|"Nordea Liv & Pension"|"Bestyrelsespost"|""|476481|24260577|"31-03-2010"|"Bestyrelsesmedlem"|106111
5000083|"Jørund Vandvik"|"Nordea Liv & Pension"|"Bestyrelsespost"|""|717208|24260577|"12-04-2002"|"Bestyrelsesmedlem"|106111
5000083|"Steen Michael Erichsen"|"Nordea Liv & Pension"|"Direktionspost adm. dir"|""|1285215|24260577|"15-01-2008"|"Adm. Direktør"|106111
5000083|"Carl Johan Sidenmark"|"Nordea Liv & Pension"|"Bestyrelsespost formand"|""|1520168|24260577|"15-11-2007"|"Formand"|106111
5000083|"Peter Thomsen"|"Nordea Liv & Pension"|"Bestyrelsespost"|""|1544766|24260577|"07-09-2007"|"Bestyrelsesmedlem"|106111
5000083|"Anders Jensen"|"Nordea Liv & Pension"|"Bestyrelsespost"|""|1614907|24260577|"08-05-2008"|"Bestyrelsesmedlem"|106111
5000083|"Katrine Rose"|"Nordea Liv & Pension"|"Bestyrelsespost"|""|1865151|24260577|"31-03-2010"|"Bestyrelsesmedlem"|106111
5000083|"Peter Hermann"|"Nordea Liv & Pension"|"Direktionspost"|""|7357998|24260577|"01-05-2011"|"Direktionspost"|106111
5000083|"Hans Henrik Klestrup"|"Nordea Liv & Pension"|"Bestyrelsespost"|""|16808851|24260577|"10-06-2011"|"Bestyrelsesmedlem"|106111
5001000|"Christian Ecksteen Kofoed"|"Nordea Pension"|"Bestyrelsespost formand"|""|306761|10239702|"01-04-2008"|"Formand"|106111
5001000|"Gitte Minet Aggerholm"|"Nordea Pension"|"Bestyrelsespost"|""|366827|10239702|"01-04-2008"|"Bestyrelsesmedlem"|106111
5001000|"Palle Gyldenløve"|"Nordea Pension"|"Direktionspost"|""|591941|10239702|"02-02-1996"|"Direktionspost"|106111
5001000|"Anders Ole Evald-Schelde"|"Nordea Pension"|"Bestyrelsespost"|""|1359104|10239702|"07-12-2009"|"Bestyrelsesmedlem"|106111
5000575|"Egon Aagaard Sørensen"|"Nordex Holding"|"Bestyrelsespost"|""|323480|13414092|"01-06-1990"|"Bestyrelsesmedlem"|106111
5000575|"Keld Houen Pedersen"|"Nordex Holding"|"Bestyrelsespost"|""|488586|13414092|"01-06-1990"|"Bestyrelsesmedlem"|106111
5000575|"Rabah Wafic Idris"|"Nordex Holding"|"Bestyrelsespost"|""|627742|13414092|"01-06-1990"|"Bestyrelsesmedlem"|106111
5000442|"Martin Møller Nielsen"|"Nordic Aviation Capital"|"Bestyrelsespost formand"|""|547139|19398994|"31-07-1996"|"Formand"|106111
5000442|"Niels Harald De Coninck-Smith"|"Nordic Aviation Capital"|"Bestyrelsespost"|""|569707|19398994|"01-02-2010"|"Bestyrelsesmedlem"|106111
5000442|"Niels Ulsø"|"Nordic Aviation Capital"|"Direktionspost"|""|575067|19398994|"10-05-2010"|"Direktionspost"|106111
5000442|"Kim Graven Nielsen"|"Nordic Aviation Capital"|"Bestyrelsespost næstformand"|""|716479|19398994|"01-02-2010"|"Næstformand"|106111
5000442|"Hanne Møller Nielsen"|"Nordic Aviation Capital"|"Bestyrelsespost"|""|1039384|19398994|"28-10-2003"|"Bestyrelsesmedlem"|106111
5000442|"Thomas Meldgaard"|"Nordic Aviation Capital"|"Direktionspost adm. dir"|""|1408848|19398994|"10-05-2010"|"Adm. Direktør"|106111
5000666|"Christian Bonfils"|"Nordic Bulk Carriers"|"Direktionspost"|""|1289464|32081487|"16-09-2009"|"Direktionspost"|106111
5000666|"Mads Rosenberg Boye Petersen"|"Nordic Bulk Carriers"|"Direktionspost"|""|1331176|32081487|"13-03-2009"|"Direktionspost"|106111
5000666|"Carl Claus Bøggild"|"Nordic Bulk Carriers"|"Bestyrelsespost formand"|""|1717887|32081487|"13-03-2009"|"Formand"|106111
5000666|"Edward Coll"|"Nordic Bulk Carriers"|"Bestyrelsespost"|""|1717888|32081487|"13-03-2009"|"Bestyrelsesmedlem"|106111
5000666|"Anthony Laura"|"Nordic Bulk Carriers"|"Bestyrelsespost"|""|1787688|32081487|"16-09-2009"|"Bestyrelsesmedlem"|106111
5000398|"Maiken Bjørn Jensen"|"Nordic Processor"|"Direktionspost adm. dir"|""|1624784|27258409|"27-05-2008"|"Adm. Direktør"|106111
5000273|"Alex Lynnerup Jensen"|"Nordic Seafood"|"Direktionspost Adm Dir"|""|242334|11142141|"22-04-1988"|"Adm. Direktør"|106111
5000273|"Carl Mouritz Højrup"|"Nordic Seafood"|"Direktionspost"|""|299392|11142141|"04-10-2004"|"Direktionspost"|106111
5000273|"Lars Hermes Olsen"|"Nordic Seafood"|"Direktionspost"|""|519454|11142141|"01-05-2006"|"Direktionspost"|106111
5000273|"Jonathan Peter Safey"|"Nordic Seafood"|"Bestyrelsespost"|""|1038500|11142141|"14-03-2011"|"Bestyrelsesmedlem"|106111
5000273|"Graham Robert Stuart"|"Nordic Seafood"|"Bestyrelsespost"|""|1508112|11142141|"19-05-2011"|"Bestyrelsesmedlem"|106111
5000273|"Volker Kuntzsch"|"Nordic Seafood"|"Bestyrelsespost"|""|1662024|11142141|"27-10-2008"|"Bestyrelsesmedlem"|106111
5000273|"Terry Edward Shaff"|"Nordic Seafood"|"Bestyrelsespost"|""|1910148|11142141|"31-08-2010"|"Bestyrelsesmedlem"|106111
5000273|"Daniel Rivera"|"Nordic Seafood"|"Bestyrelsespost"|""|1915079|11142141|"17-09-2010"|"Bestyrelsesmedlem"|106111
5000273|"Tatsuo Ishii"|"Nordic Seafood"|"Bestyrelsespost"|""|1993208|11142141|"14-03-2011"|"Bestyrelsesmedlem"|106111
5000273|"Naoya Kakizoe"|"Nordic Seafood"|"Bestyrelsespost formand"|""|7367863|11142141|"19-05-2011"|"Formand"|106111
5000644|"Christian Hassel"|"Nordic Tankers"|"Direktionspost"|""|307272|76351716|"05-07-2010"|"Direktionspost"|106111
5000644|"Knud Børge Pontoppidan"|"Nordic Tankers"|"Bestyrelsespost formand"|""|502937|76351716|"22-04-2010"|"Formand"|106111
5000644|"Kristian Verner Mørch"|"Nordic Tankers"|"Bestyrelsespost"|""|509305|76351716|"20-04-2012"|"Bestyrelsesmedlem"|106111
5000644|"Mogens Stig Buschard"|"Nordic Tankers"|"Bestyrelsespost"|""|561102|76351716|"02-02-2009"|"Bestyrelsesmedlem"|106111
5000644|"Tommy Thomsen"|"Nordic Tankers"|"Direktionspost adm. dir"|""|676305|76351716|"07-01-2010"|"Adm. Direktør"|106111
5000644|"Erik Bartnes"|"Nordic Tankers"|"Bestyrelsespost næstformand"|""|1866020|76351716|"22-04-2010"|"Næstformand"|106111
5000644|"Sivasankaran Saravana"|"Nordic Tankers"|"Bestyrelsespost"|""|1942802|76351716|"05-11-2010"|"Bestyrelsesmedlem"|106111
5000177|"Lars Kristian Andersen"|"Nordic Sugar"|"Bestyrelsespost"|""|1383217|29781834|"27-11-2006"|"Bestyrelsesmedlem"|106111
5000177|"Klaus Hansen"|"Nordic Sugar"|"Bestyrelsespost"|""|1383218|29781834|"27-11-2006"|"Bestyrelsesmedlem"|106111
5000177|"Axel Robert Wolfgang Aumüller"|"Nordic Sugar"|"Bestyrelsespost"|""|1830113|29781834|"11-01-2010"|"Bestyrelsesmedlem"|106111
5000177|"Mats Gerhard Liljestam"|"Nordic Sugar"|"Direktionspost adm. dir"|""|1830114|29781834|"15-03-2012"|"Adm. Direktør"|106111
5000177|"Michael Jürgen Noth"|"Nordic Sugar"|"Bestyrelsespost næstformand"|""|1830115|29781834|"01-02-2010"|"Næstformand"|106111
5000177|"Niels Heinrich Pörksen"|"Nordic Sugar"|"Bestyrelsespost"|""|1830116|29781834|"11-01-2010"|"Bestyrelsesmedlem"|106111
5000177|"Hartwig Fuchs"|"Nordic Sugar"|"Bestyrelsespost formand"|""|1833706|29781834|"01-02-2010"|"Formand"|106111
5000177|"Michael Andersen"|"Nordic Sugar"|"Bestyrelsespost"|""|7360349|29781834|"06-05-2011"|"Bestyrelsesmedlem"|106111
5000303|"Benny Kristensen"|"Nordisk Dæk Import"|"Bestyrelsespost formand"|""|269391|81203113|"28-06-2010"|"Formand"|106111
5000303|"Rene Kristensen"|"Nordisk Dæk Import"|"Direktionspost"|""|630297|81203113|"28-06-2010"|"Direktionspost"|106111
5000303|"Anja Kristensen"|"Nordisk Dæk Import"|"Bestyrelsespost"|""|1886069|81203113|"28-06-2010"|"Bestyrelsesmedlem"|106111
5000690|"Jan Uffe Hedegaard"|"Nordisk Kellogg's"|"Bestyrelsespost"|""|429309|45434117|"15-06-2011"|"Bestyrelsesmedlem"|106111
5000690|"Jesper Mølgaard Sørensen"|"Nordisk Kellogg's"|"Bestyrelsespost"|""|1565248|45434117|"31-01-2008"|"Bestyrelsesmedlem"|106111
5000690|"Vibeke Haislund"|"Nordisk Kellogg's"|"Bestyrelsespost"|""|1720870|45434117|"10-01-2011"|"Bestyrelsesmedlem"|106111
5000690|"Bernt Magnus Godal"|"Nordisk Kellogg's"|"Bestyrelsespost"|""|1875836|45434117|"20-05-2010"|"Bestyrelsesmedlem"|106111
5000690|"Søren Nordahl Svendsen"|"Nordisk Kellogg's"|"Bestyrelsespost"|""|1969573|45434117|"10-01-2011"|"Bestyrelsesmedlem"|106111
5000690|"Anders Andreassen"|"Nordisk Kellogg's"|"Bestyrelsespost"|""|7360175|45434117|"15-06-2011"|"Bestyrelsesmedlem"|106111
5000927|"Finn Erik Gad Thostrup"|"Nord. Parfumerivarefabrik"|"Bestyrelsespost"|""|348307|42559210|"29-02-2008"|"Bestyrelsesmedlem"|106111
5000927|"Henrik Karup Jørgensen"|"Nord. Parfumerivarefabrik"|"Direktionspost adm. dir"|""|402708|42559210|"01-11-2011"|"Adm. Direktør"|106111
5000927|"Jonas Samuel Kærgaard Petersen"|"Nord. Parfumerivarefabrik"|"Direktionspost"|""|460406|42559210|"01-07-2007"|"Direktionspost"|106111
5000927|"Steen Bødtker"|"Nord. Parfumerivarefabrik"|"Bestyrelsespost formand"|""|641853|42559210|"29-02-2008"|"Formand"|106111
5000927|"Anders Jacob Gad Thostrup"|"Nord. Parfumerivarefabrik"|"Bestyrelsespost"|""|1079769|42559210|"02-07-2004"|"Bestyrelsesmedlem"|106111
5000591|"Henk Ten Hove"|"Nordisk Wavin"|"Bestyrelsespost Formand"|""|394780|41895128|"12-06-2001"|"Formand"|106111
5000591|"Lars Jørgen Baungaard"|"Nordisk Wavin"|"Bestyrelsespost"|""|517618|41895128|"26-09-1994"|"Bestyrelsesmedlem"|106111
5000591|"Per Dollerup Mikkelsen"|"Nordisk Wavin"|"Direktionspost adm. dir"|""|597770|41895128|"26-10-2011"|"Adm. Direktør"|106111
5000591|"Arthur Gaston Fortanier"|"Nordisk Wavin"|"Bestyrelsespost formand"|""|965584|41895128|"20-03-2012"|"Formand"|106111
5000591|"Wilhelmus Henricus Johannes Clemens Maria Oomens"|"Nordisk Wavin"|"Bestyrelsespost"|""|1094104|41895128|"23-03-2004"|"Bestyrelsesmedlem"|106111
5000591|"Per Christian Jensen"|"Nordisk Wavin"|"Bestyrelsespost"|""|1373091|41895128|"24-10-2006"|"Bestyrelsesmedlem"|106111
5000591|"Flemming Nygaard Madsen"|"Nordisk Wavin"|"Direktionspost Økonomidirektør"|""|16914349|41895128|"26-10-2011"|"Direktionspost"|106111
5000591|"Martinus Petrus Maria Roef"|"Nordisk Wavin"|"Bestyrelsespost næstformand"|""|17045592|41895128|"20-03-2012"|"Næstformand"|106111
5000188|"Bo Lynge Rydahl"|"Nordjysk Elhandel"|"Bestyrelsespost"|""|290689|20293195|"18-04-2011"|"Bestyrelsesmedlem"|106111
5000188|"Eigild Bødker Christensen"|"Nordjysk Elhandel"|"Bestyrelsespost formand"|""|324989|20293195|"18-04-2011"|"Formand"|106111
5000188|"Michael Dreisler"|"Nordjysk Elhandel"|"Bestyrelsespost næstformand"|""|552039|20293195|"18-04-2011"|"Næstformand"|106111
5000188|"Susanne Dreisler"|"Nordjysk Elhandel"|"Bestyrelsespost"|""|650476|20293195|"18-04-2011"|"Bestyrelsesmedlem"|106111
5000188|"Ulrik Holm Christensen"|"Nordjysk Elhandel"|"Bestyrelsespost"|""|1388782|20293195|"18-04-2011"|"Bestyrelsesmedlem"|106111
5000650|"Erik Broholm Andersen"|"Nordjyske Bank"|"Bestyrelsespost"|""|334046|30828712|"08-03-2011"|"Bestyrelsesmedlem"|106111
5000650|"Hans Jørgen Kaptain"|"Nordjyske Bank"|"Bestyrelsespost Formand"|""|382116|30828712|"12-05-1993"|"Formand"|106111
5000650|"Henrik Lintner"|"Nordjyske Bank"|"Bestyrelsespost"|""|403180|30828712|"13-03-2007"|"Bestyrelsesmedlem"|106111
5000650|"Mikael Toldbod Jakobsen"|"Nordjyske Bank"|"Direktionspost"|""|555422|30828712|"01-12-2010"|"Direktionspost"|106111
5000650|"Ole Boelsmann Kristensen"|"Nordjyske Bank"|"Bestyrelsespost"|""|579923|30828712|"11-03-2009"|"Bestyrelsesmedlem"|106111
5000650|"Per Lykkegaard Christensen"|"Nordjyske Bank"|"Bestyrelsespost"|""|601352|30828712|"05-03-2008"|"Bestyrelsesmedlem"|106111
5000650|"Sten Uggerhøj"|"Nordjyske Bank"|"Bestyrelsespost næstformand"|""|646436|30828712|"08-03-2011"|"Næstformand"|106111
5000650|"Hanne Karlshøj"|"Nordjyske Bank"|"Bestyrelsespost Medarbejdervalgt"|""|708772|30828712|"13-03-2002"|"Medarbejderrepræsentant"|106111
5000650|"Tina Vibeke Hansen"|"Nordjyske Bank"|"Bestyrelsespost Medarbejdervalgt"|""|1278440|30828712|"07-03-2006"|"Medarbejderrepræsentant"|106111
5000650|"Bjarne Jensen"|"Nordjyske Bank"|"Bestyrelsespost"|""|1860256|30828712|"09-03-2010"|"Bestyrelsesmedlem"|106111
5000650|"Claus Andersen"|"Nordjyske Bank"|"Direktionspost"|""|1951961|30828712|"01-12-2010"|"Direktionspost"|106111
5000651|"Hasse Bjørn Rasmussen"|"Nordstjernen Holding"|"Direktionspost"|""|389469|10038200|"04-12-2008"|"Direktionspost"|106111
5000651|"Niels Ralund"|"Nordstjernen Holding"|"Bestyrelsespost"|""|574117|10038200|"04-12-2008"|"Bestyrelsesmedlem"|106111
5000651|"Klaus Elkjær Rasmussen"|"Nordstjernen Holding"|"Bestyrelsespost"|""|867719|10038200|"04-12-2008"|"Bestyrelsesmedlem"|106111
5000973|"Ivar Green-Paulsen"|"Nordvand Holding"|"Bestyrelsespost formand"|""|420169|31886074|"17-12-2008"|"Formand"|106111
5000973|"Tom Vang Knudsen"|"Nordvand Holding"|"Bestyrelsespost"|""|675141|31886074|"01-01-2010"|"Bestyrelsesmedlem"|106111
5000973|"Lisbeth Winther"|"Nordvand Holding"|"Bestyrelsespost"|""|1683094|31886074|"17-12-2008"|"Bestyrelsesmedlem"|106111
5000973|"Carsten Nystrup"|"Nordvand Holding"|"Direktionspost"|""|1683095|31886074|"17-12-2008"|"Direktionspost"|106111
5000973|"Torben Christensen"|"Nordvand Holding"|"Bestyrelsespost"|""|1741122|31886074|"06-05-2009"|"Bestyrelsesmedlem"|106111
5000973|"Krishna Peter Møller"|"Nordvand Holding"|"Bestyrelsespost"|""|1741123|31886074|"06-05-2009"|"Bestyrelsesmedlem"|106111
5000229|"Zbigniew Rekusz"|"Norican (Hamlet)"|"Bestyrelsespost"|""|1568336|31286034|"22-09-2008"|"Bestyrelsesmedlem"|106111
5000229|"Naci Kerim Turkmen"|"Norican (Hamlet)"|"Bestyrelsespost"|""|1568337|31286034|"28-08-2008"|"Bestyrelsesmedlem"|106111
5000229|"Pawel Padusinski"|"Norican (Hamlet)"|"Bestyrelsespost"|""|1637999|31286034|"28-08-2008"|"Bestyrelsesmedlem"|106111
5000229|"Ian Bruce Bird"|"Norican (Hamlet)"|"Direktionspost"|""|1644239|31286034|"12-09-2008"|"Direktionspost"|106111
5000229|"Robert Eugene Joyce Jr."|"Norican (Hamlet)"|"Bestyrelsespost"|""|1644240|31286034|"22-09-2008"|"Bestyrelsesmedlem"|106111
5000229|"Andrew James Matsuyama"|"Norican (Hamlet)"|"Direktionspost"|""|1644241|31286034|"12-09-2008"|"Direktionspost"|106111
5000229|"Charles Lewis Matthews"|"Norican (Hamlet)"|"Bestyrelsespost formand"|""|1647267|31286034|"22-09-2008"|"Formand"|106111
5000229|"Tomasz Kwiecien"|"Norican (Hamlet)"|"Bestyrelsespost"|""|1821099|31286034|"21-12-2009"|"Bestyrelsesmedlem"|106111
5000229|"Tomasz Blicharski"|"Norican (Hamlet)"|"Bestyrelsespost"|""|1858317|31286034|"02-01-2010"|"Bestyrelsesmedlem"|106111
5000504|"Mogens de Linde"|"Norisol"|"Bestyrelsespost"|""|558201|80149212|"05-12-2003"|"Bestyrelsesmedlem"|106111
5000504|"Peter Lindegaard"|"Norisol"|"Bestyrelsespost formand"|""|610383|80149212|"17-08-2010"|"Formand"|106111
5000504|"Peter Stenderup Jensen"|"Norisol"|"Direktionspost adm. dir"|""|715547|80149212|"01-03-2006"|"Adm. Direktør"|106111
5000504|"John Larsen"|"Norisol"|"Direktionspost"|""|1021326|80149212|"31-03-2008"|"Direktionspost"|106111
5000504|"Torben Agerup"|"Norisol"|"Bestyrelsespost"|""|1075497|80149212|"17-08-2010"|"Bestyrelsesmedlem"|106111
5000504|"Bernt Aldo Gunnar Mårtensson"|"Norisol"|"Bestyrelsespost"|""|7369546|80149212|"07-06-2011"|"Bestyrelsesmedlem"|106111
5000279|"Christopher Benbow Michell"|"Norpharma"|"Bestyrelsespost formand"|""|309899|17981994|"25-03-2009"|"Formand"|106111
5000279|"Franz Georg Fischer"|"Norpharma"|"Bestyrelsespost"|""|358698|17981994|"21-03-1997"|"Bestyrelsesmedlem"|106111
5000279|"Stuart David Baker"|"Norpharma"|"Bestyrelsespost"|""|649359|17981994|"02-06-1999"|"Bestyrelsesmedlem"|106111
5000279|"Per Wester"|"Norpharma"|"Direktionspost"|""|16845580|17981994|"25-08-2011"|"Direktionspost"|106111
5000985|"Henrik Bjørn Rasmussen"|"Norriq Holding"|"Bestyrelsespost"|""|400297|31168732|"16-06-2011"|"Bestyrelsesmedlem"|106111
5000985|"Johannus Gunnar Egholm Hansen"|"Norriq Holding"|"Bestyrelsespost"|""|452695|31168732|"16-06-2011"|"Bestyrelsesmedlem"|106111
